guest_id;total_topup_value_tkn;number_topups;total_order_value_tkn;number_orders;topup_method;first_scan_timestamp;first_order_timestamp;first_topup_timestamp;first_topup_after_check_in
928475;80.0;1;68.0;11;cash;2019-07-19 18:43:07;2019-07-19 20:59:15;2019-07-19 20:48:53;2019-07-19 20:48:53
928476;100.0;1;93.5;15;cash;;2019-07-18 23:52:01;2019-07-18 23:38:07;
928477;227.0;5;226.5;25;cash;2019-07-19 15:04:25;2019-07-19 18:23:14;2019-07-19 18:17:54;2019-07-19 18:17:54
928478;40.0;1;35.5;8;cashless;2019-07-20 16:04:01;2019-07-20 19:05:07;2019-07-18 23:49:10;
928482;19.0;1;14.2;3;cash;;2019-07-18 23:58:14;2019-07-18 23:57:42;
928483;149.0;2;149.0;16;mix;2019-07-19 17:37:53;2019-07-19 17:55:53;2019-07-19 17:54:38;2019-07-19 17:54:38
928484;196.0;4;192.5;27;mix;2019-07-19 17:37:28;2019-07-19 17:53:53;2019-07-19 17:52:32;2019-07-19 17:52:32
928487;40.0;1;38.9;9;cashless;2019-07-20 12:54:32;2019-07-20 15:42:26;2019-07-20 09:55:52;
928488;40.0;1;39.0;8;cashless;2019-07-20 12:54:07;2019-07-20 16:33:23;2019-07-20 09:54:56;
928489;40.0;1;17.0;4;cashless;2019-07-20 12:55:15;2019-07-20 16:32:30;2019-07-20 10:05:42;
928490;40.0;1;38.5;5;cashless;2019-07-20 12:54:52;2019-07-20 16:31:48;2019-07-20 10:00:41;
928491;169.0;4;159.5;21;cash;2019-07-19 15:32:17;2019-07-19 19:52:04;2019-07-19 19:13:05;2019-07-19 19:13:05
928492;40.0;1;34.5;7;cashless;2019-07-19 16:03:06;2019-07-20 09:39:08;2019-07-19 08:59:58;
928494;10.0;1;5.5;1;cash;2019-07-19 12:10:36;2019-07-19 21:40:52;2019-07-19 19:55:13;2019-07-19 19:55:13
928495;60.0;1;49.4;8;cashless;2019-07-20 17:06:54;2019-07-20 17:09:11;2019-07-20 09:53:45;
928496;20.0;1;11.0;6;cash;;2019-07-19 01:00:30;2019-07-19 00:20:09;
928497;28.0;2;27.5;12;cash;;2019-07-19 00:38:41;2019-07-19 00:21:43;
928498;40.0;1;39.0;5;cash;2019-07-21 19:33:56;2019-07-21 19:54:04;2019-07-21 19:38:09;2019-07-21 19:38:09
928499;58.0;2;58.0;13;cash;2019-07-19 15:52:49;2019-07-19 16:17:15;2019-07-19 15:55:48;2019-07-19 15:55:48
928500;199.0;7;191.1;21;cash;;2019-07-19 01:24:58;2019-07-19 00:25:42;
928501;65.0;2;63.0;5;cash;2019-07-20 14:47:13;2019-07-20 17:36:30;2019-07-20 17:31:42;2019-07-20 17:31:42
928502;40.0;2;40.0;3;cash;2019-07-20 14:46:57;2019-07-21 12:13:44;2019-07-21 12:08:10;2019-07-21 12:08:10
928507;49.0;2;43.6;9;cash;2019-07-19 20:26:47;2019-07-20 04:55:04;2019-07-19 20:30:28;2019-07-19 20:30:28
928504;190.0;2;174.5;31;cashless;2019-07-19 19:50:15;2019-07-19 21:39:16;2019-07-19 17:20:39;2019-07-22 00:01:41
928510;60.0;1;59.5;3;cash;2019-07-20 16:23:19;2019-07-20 17:13:21;2019-07-20 16:43:24;2019-07-20 16:43:24
928527;150.0;1;97.3;15;cash;2019-07-19 19:58:08;2019-07-19 21:18:31;2019-07-19 21:11:37;2019-07-19 21:11:37
928526;98.0;2;83.5;10;cash;2019-07-21 14:19:14;2019-07-21 19:41:33;2019-07-21 18:34:33;2019-07-21 18:34:33
928517;15.0;1;9.0;2;cash;2019-07-19 17:03:58;2019-07-21 00:14:18;2019-07-19 17:06:51;2019-07-19 17:06:51
928520;24.0;1;22.0;5;cash;2019-07-19 20:27:33;2019-07-21 05:08:05;2019-07-19 20:31:19;2019-07-19 20:31:19
928508;49.0;1;48.5;5;cash;2019-07-21 14:18:42;2019-07-21 16:12:35;2019-07-21 16:10:53;2019-07-21 16:10:53
928505;60.0;1;59.5;3;cash;2019-07-20 16:24:09;2019-07-20 19:40:22;2019-07-20 16:45:06;2019-07-20 16:45:06
928511;19.0;1;11.0;2;cash;2019-07-19 17:03:31;2019-07-19 22:51:09;2019-07-19 17:07:39;2019-07-19 17:07:39
928512;160.0;2;102.0;10;cash;2019-07-20 16:24:51;2019-07-20 18:59:16;2019-07-20 16:45:57;2019-07-20 16:45:57
928530;150.0;1;150.0;21;cashless;2019-07-19 19:52:27;2019-07-20 09:10:09;2019-07-20 02:22:53;2019-07-20 02:22:53
928528;19.0;1;19.0;3;cash;2019-07-19 20:51:30;2019-07-20 20:17:03;2019-07-20 20:13:57;2019-07-20 20:13:57
928523;0.0;0;1.0;1;cashless;2019-07-19 09:34:53;2019-07-19 21:48:49;;
928533;309.0;4;298.5;27;cash;;2019-07-19 00:48:00;2019-07-19 00:35:09;
928534;198.0;2;167.5;15;cash;;2019-07-19 01:31:00;2019-07-19 00:35:32;
928535;199.0;2;195.5;16;cash;;2019-07-19 02:08:48;2019-07-19 00:36:09;
928536;250.0;3;245.5;23;cash;;2019-07-19 14:22:29;2019-07-19 00:35:56;
928537;90.0;3;64.0;8;mix;2019-07-19 20:08:03;2019-07-19 20:29:41;2019-07-19 20:28:00;2019-07-19 20:28:00
928540;28.0;2;28.0;3;cash;2019-07-19 19:14:23;2019-07-19 19:43:15;2019-07-19 19:37:46;2019-07-19 19:37:46
928541;23.0;2;20.5;4;cash;2019-07-19 19:13:12;2019-07-19 20:24:15;2019-07-19 19:38:10;2019-07-19 19:38:10
928542;298.0;3;239.5;20;cash;;2019-07-19 01:28:56;2019-07-19 00:46:25;
928543;69.0;2;68.0;14;mix;2019-07-20 12:57:15;2019-07-20 15:38:47;2019-07-20 10:18:19;2019-07-21 01:57:19
928544;100.0;1;90.5;17;cash;;2019-07-19 21:58:33;2019-07-19 01:00:30;
928545;80.0;2;80.0;16;cashless;2019-07-19 15:33:34;2019-07-20 00:15:23;2019-07-19 23:27:37;2019-07-19 23:27:37
928546;80.0;2;80.0;10;cashless;2019-07-19 15:35:56;2019-07-19 22:28:19;2019-07-19 02:03:30;2019-07-20 10:02:48
928547;45.0;2;44.5;7;mix;2019-07-19 15:32:57;2019-07-20 13:24:22;2019-07-19 15:12:52;2019-07-21 16:43:09
928548;70.0;2;68.4;6;cash;;2019-07-19 18:08:30;2019-07-19 01:44:43;
928549;49.0;1;44.0;24;cash;2019-07-19 20:20:45;2019-07-19 23:16:15;2019-07-19 23:13:17;2019-07-19 23:13:17
928551;50.0;2;35.5;5;cash;2019-07-19 19:19:30;2019-07-19 20:15:52;2019-07-19 20:08:27;2019-07-19 20:08:27
928554;21.0;2;19.5;3;cash;;2019-07-19 02:16:17;2019-07-19 02:09:16;
928559;30.0;1;27.0;5;cash;2019-07-19 14:12:34;2019-07-19 19:22:41;2019-07-19 19:16:16;2019-07-19 19:16:16
928560;24.0;2;24.0;6;cash;2019-07-20 17:11:40;2019-07-20 17:52:49;2019-07-20 17:34:51;2019-07-20 17:34:51
928561;250.0;2;164.1;15;cashless;2019-07-20 09:37:57;2019-07-20 12:04:19;2019-07-19 22:55:10;2019-07-21 12:58:57
928562;94.0;4;94.0;20;cash;2019-07-19 19:03:24;2019-07-19 22:34:39;2019-07-19 22:33:56;2019-07-19 22:33:56
928563;60.0;1;43.0;9;cash;2019-07-19 14:16:43;2019-07-20 19:04:33;2019-07-19 21:17:35;2019-07-19 21:17:35
928564;129.0;3;126.5;14;mix;2019-07-19 22:39:45;2019-07-20 02:45:15;2019-07-19 21:07:59;2019-07-20 11:40:12
928566;99.0;2;96.0;10;mix;2019-07-19 22:38:51;2019-07-20 00:14:45;2019-07-19 16:51:19;2019-07-20 21:20:03
928567;87.0;3;87.0;13;mix;2019-07-19 22:37:44;2019-07-20 00:14:38;2019-07-19 16:36:16;2019-07-21 09:09:04
928569;60.0;1;11.5;2;cashless;2019-07-19 19:35:17;2019-07-20 02:42:25;2019-07-19 12:54:23;
928571;100.0;1;90.0;13;cashless;2019-07-20 13:31:15;2019-07-20 14:36:47;2019-07-20 09:36:47;
928572;49.0;2;24.0;8;cash;2019-07-19 12:43:52;2019-07-19 17:38:44;2019-07-19 17:16:21;2019-07-19 17:16:21
928577;40.0;2;39.0;4;cash;2019-07-20 08:25:47;2019-07-20 09:47:36;2019-07-20 08:39:13;2019-07-20 08:39:13
928581;39.0;1;39.0;6;cash;2019-07-21 16:53:21;2019-07-21 08:28:59;2019-07-21 17:03:58;2019-07-21 17:03:58
928583;100.0;2;62.0;20;cashless;2019-07-20 17:12:48;2019-07-20 19:08:09;2019-07-20 12:22:11;2019-07-22 00:54:09
928585;81.0;4;81.0;14;cash;2019-07-20 23:48:45;2019-07-21 01:51:27;2019-07-21 01:45:54;2019-07-21 01:45:54
928586;54.0;1;53.9;12;cash;2019-07-19 11:09:13;2019-07-19 16:34:43;2019-07-19 16:32:38;2019-07-19 16:32:38
928588;99.0;1;62.0;6;cash;2019-07-19 18:56:07;2019-07-19 22:52:44;2019-07-19 22:40:55;2019-07-19 22:40:55
928589;19.0;1;19.0;3;cash;2019-07-20 20:43:03;2019-07-21 01:51:18;2019-07-21 01:45:34;2019-07-21 01:45:34
928590;79.0;2;53.5;8;mix;2019-07-19 21:12:50;2019-07-19 21:45:29;2019-07-19 10:03:07;2019-07-20 03:34:55
928592;280.0;3;233.5;39;cash;2019-07-19 14:23:36;2019-07-19 16:59:01;2019-07-19 16:47:07;2019-07-19 16:47:07
928605;14.0;1;13.5;4;cash;;2019-07-19 16:47:03;2019-07-19 08:12:38;
928606;53.0;2;51.0;7;cash;;2019-07-19 08:21:34;2019-07-19 08:13:22;
928607;4.0;1;3.5;1;cash;;2019-07-19 08:16:58;2019-07-19 08:15:10;
928618;149.0;2;146.5;24;cash;2019-07-19 17:59:14;2019-07-19 19:45:12;2019-07-19 19:32:02;2019-07-19 19:32:02
928622;20.0;1;6.0;1;cash;2019-07-19 15:32:53;2019-07-21 01:47:42;2019-07-21 01:04:18;2019-07-21 01:04:18
928624;100.0;1;64.0;12;cashless;2019-07-19 18:51:51;2019-07-19 20:02:32;2019-07-19 19:58:57;2019-07-19 19:58:57
928630;49.0;1;47.5;10;cash;2019-07-19 17:58:53;2019-07-19 20:02:56;2019-07-19 19:31:35;2019-07-19 19:31:35
928633;60.0;1;49.8;8;cashless;2019-07-19 12:03:29;2019-07-19 13:11:34;2019-07-19 08:58:46;
928636;70.0;1;37.4;8;cash;2019-07-20 14:29:30;2019-07-20 18:11:05;2019-07-20 14:35:06;2019-07-20 14:35:06
928639;59.0;2;59.0;11;cash;2019-07-19 16:28:06;2019-07-19 21:26:45;2019-07-19 16:34:20;2019-07-19 16:34:20
928643;40.0;1;40.0;8;cashless;2019-07-19 14:29:48;2019-07-20 19:10:23;2019-07-20 19:06:37;2019-07-20 19:06:37
928645;71.0;2;70.0;18;cash;2019-07-19 15:57:27;2019-07-19 18:04:20;2019-07-19 17:36:26;2019-07-19 17:36:26
928648;68.0;3;68.0;14;cash;2019-07-19 09:24:28;2019-07-19 10:28:44;2019-07-19 09:44:20;2019-07-19 09:44:20
928658;60.0;2;43.0;7;cash;2019-07-20 13:24:37;2019-07-20 18:02:05;2019-07-20 17:06:36;2019-07-20 17:06:36
928660;15.0;1;15.0;3;cash;2019-07-21 01:30:17;2019-07-21 02:58:22;2019-07-21 02:05:51;2019-07-21 02:05:51
928661;150.0;1;39.0;5;cashless;2019-07-19 17:42:40;2019-07-21 01:29:33;2019-07-19 11:21:20;
928665;75.0;2;66.0;10;cash;2019-07-19 10:59:48;2019-07-19 16:09:42;2019-07-19 16:05:36;2019-07-19 16:05:36
928664;100.0;1;43.5;14;cashless;2019-07-19 16:57:01;2019-07-19 22:12:03;2019-07-19 10:58:32;
928666;24.0;2;20.5;4;cash;;2019-07-19 09:52:52;2019-07-19 09:49:12;
928667;20.0;1;16.9;3;cash;;2019-07-19 09:52:38;2019-07-19 09:48:51;
928670;26.0;2;26.0;5;cash;;2019-07-19 09:56:21;2019-07-19 09:50:23;
928671;0.0;0;0.0;2;cashless;2019-07-19 12:41:24;2019-07-19 23:27:46;;
928674;99.0;3;90.5;21;cash;2019-07-19 17:11:30;2019-07-19 17:56:27;2019-07-19 17:15:45;2019-07-19 17:15:45
928676;49.0;1;16.0;4;cash;2019-07-19 18:56:51;2019-07-19 22:53:12;2019-07-19 22:41:23;2019-07-19 22:41:23
928677;99.0;2;50.3;8;cash;2019-07-19 12:04:14;2019-07-19 16:29:41;2019-07-19 16:11:16;2019-07-19 16:11:16
928679;49.0;2;49.0;5;cash;2019-07-20 15:59:45;2019-07-20 16:58:42;2019-07-20 16:45:54;2019-07-20 16:45:54
928680;49.0;1;24.5;3;cash;2019-07-19 18:51:19;2019-07-19 22:54:34;2019-07-19 22:40:12;2019-07-19 22:40:12
928683;83.0;4;80.0;9;cash;2019-07-19 17:00:49;2019-07-19 18:58:43;2019-07-19 17:04:46;2019-07-19 17:04:46
928682;20.0;1;15.0;1;cash;2019-07-19 20:46:21;2019-07-19 21:37:39;2019-07-19 20:52:31;2019-07-19 20:52:31
928688;59.0;1;57.5;6;cash;2019-07-19 15:02:43;2019-07-19 19:26:17;2019-07-20 14:32:41;2019-07-20 14:32:41
928689;20.0;1;16.2;3;cash;2019-07-19 15:54:55;2019-07-19 20:51:29;2019-07-19 19:08:23;2019-07-19 19:08:23
928690;30.0;1;29.3;5;cash;2019-07-19 23:30:05;2019-07-20 02:19:50;2019-07-20 01:50:35;2019-07-20 01:50:35
928694;169.0;2;126.6;27;mix;2019-07-19 17:22:10;2019-07-19 18:07:29;2019-07-19 13:00:28;2019-07-19 18:00:38
928698;20.0;2;16.1;3;cash;2019-07-19 12:30:09;2019-07-20 19:12:23;2019-07-20 18:12:08;2019-07-20 18:12:08
928699;18.0;2;16.0;3;cash;2019-07-19 16:07:15;2019-07-20 02:49:38;2019-07-20 02:46:12;2019-07-20 02:46:12
928700;49.0;1;45.0;6;cash;2019-07-19 15:40:46;2019-07-19 16:21:34;2019-07-19 15:42:25;2019-07-19 15:42:25
928712;20.0;1;20.0;4;cash;2019-07-19 18:34:37;2019-07-19 19:04:45;2019-07-19 19:00:39;2019-07-19 19:00:39
928701;34.0;1;28.0;1;cash;2019-07-19 13:17:03;2019-07-19 14:43:23;2019-07-19 14:34:46;2019-07-19 14:34:46
928713;90.0;2;64.0;16;cash;2019-07-19 14:52:05;2019-07-19 18:05:41;2019-07-19 14:59:45;2019-07-19 14:59:45
928706;0.0;0;1.0;1;cashless;2019-07-19 15:03:06;2019-07-22 00:46:52;;
928707;10.0;1;9.0;2;cash;2019-07-20 16:56:30;2019-07-20 18:27:24;2019-07-20 18:09:09;2019-07-20 18:09:09
928714;50.0;1;39.0;8;cash;2019-07-20 16:23:57;2019-07-20 17:15:13;2019-07-20 16:25:16;2019-07-20 16:25:16
928710;100.0;2;84.5;8;cash;2019-07-20 18:10:32;2019-07-20 20:00:24;2019-07-20 18:41:26;2019-07-20 18:41:26
928716;20.0;1;19.0;2;cash;2019-07-19 22:14:19;2019-07-20 00:56:54;2019-07-20 00:52:14;2019-07-20 00:52:14
928717;187.0;3;186.5;27;cash;2019-07-19 21:50:49;2019-07-19 22:45:46;2019-07-19 21:53:21;2019-07-19 21:53:21
928719;100.0;1;25.0;7;cashless;2019-07-19 22:12:40;2019-07-20 01:04:27;2019-07-19 23:52:23;2019-07-19 23:52:23
928715;100.0;2;89.5;8;cash;2019-07-20 16:23:18;2019-07-20 16:54:35;2019-07-20 16:24:23;2019-07-20 16:24:23
928722;117.0;4;115.5;22;cash;2019-07-19 18:03:07;2019-07-19 19:35:51;2019-07-19 19:30:12;2019-07-19 19:30:12
928721;79.0;3;79.0;12;cash;2019-07-19 18:05:19;2019-07-19 19:39:51;2019-07-19 19:28:57;2019-07-19 19:28:57
928723;101.5;5;100.0;18;mix;2019-07-19 18:02:07;2019-07-19 19:36:57;2019-07-19 10:44:15;2019-07-19 19:27:21
928724;108.0;4;106.0;18;cash;2019-07-19 18:03:26;2019-07-19 19:46:46;2019-07-19 19:29:55;2019-07-19 19:29:55
928725;30.0;1;30.0;6;cash;2019-07-20 15:58:27;2019-07-20 16:56:35;2019-07-20 16:20:50;2019-07-20 16:20:50
928726;30.0;1;30.0;11;cash;2019-07-20 15:58:59;2019-07-20 16:34:08;2019-07-20 16:20:11;2019-07-20 16:20:11
928720;100.0;1;71.5;11;cashless;2019-07-19 16:57:19;2019-07-20 01:06:33;2019-07-19 11:10:38;
928732;98.0;2;88.0;16;cash;2019-07-19 16:49:46;2019-07-19 19:17:39;2019-07-19 19:15:46;2019-07-19 19:15:46
928731;108.0;2;108.0;21;cash;2019-07-19 19:04:43;2019-07-19 22:39:40;2019-07-19 19:08:59;2019-07-19 19:08:59
928733;10.0;1;9.0;2;cash;2019-07-20 10:42:07;2019-07-20 10:52:41;2019-07-20 10:44:01;2019-07-20 10:44:01
928734;219.0;2;218.5;15;cash;2019-07-19 20:08:46;2019-07-19 20:45:40;2019-07-19 20:10:06;2019-07-19 20:10:06
928736;60.0;1;59.5;16;cashless;2019-07-19 22:52:01;2019-07-20 01:00:29;2019-07-19 14:13:59;
928735;70.0;2;64.5;12;cash;2019-07-20 16:22:11;2019-07-19 17:07:43;2019-07-20 16:41:32;2019-07-20 16:41:32
928738;67.0;3;66.3;9;cash;2019-07-19 20:54:45;2019-07-19 23:09:51;2019-07-19 23:03:39;2019-07-19 23:03:39
928741;40.0;2;40.0;7;cash;;2019-07-19 11:08:44;2019-07-19 10:59:51;
928742;0.0;0;5.0;1;cashless;2019-07-19 22:02:05;2019-07-21 11:39:52;;
928743;24.0;1;18.4;5;cash;2019-07-19 20:59:10;2019-07-19 22:54:16;2019-07-19 21:01:18;2019-07-19 21:01:18
928745;24.0;1;15.5;2;cash;2019-07-19 20:58:22;2019-07-19 23:12:55;2019-07-19 21:00:58;2019-07-19 21:00:58
928744;40.0;1;33.0;4;cash;2019-07-19 20:57:35;2019-07-19 22:20:25;2019-07-19 21:00:20;2019-07-19 21:00:20
928746;15.0;1;10.0;2;cash;;2019-07-19 17:27:58;2019-07-19 11:02:53;
928747;15.0;1;14.2;5;cash;;2019-07-19 11:07:09;2019-07-19 11:03:30;
928756;14.0;1;13.0;1;cash;2019-07-19 11:13:25;2019-07-21 05:40:51;2019-07-21 05:28:49;2019-07-21 05:28:49
928757;25.0;1;25.0;3;cash;2019-07-19 19:20:00;2019-07-19 20:15:57;2019-07-19 20:09:24;2019-07-19 20:09:24
928758;16.0;2;14.0;3;cash;2019-07-19 11:12:51;2019-07-20 01:17:11;2019-07-20 01:14:26;2019-07-20 01:14:26
928759;40.0;2;39.6;10;cash;2019-07-19 20:16:57;2019-07-20 19:47:42;2019-07-19 23:36:39;2019-07-19 23:36:39
928760;60.0;1;56.5;7;cashless;2019-07-20 14:19:16;2019-07-20 16:01:13;2019-07-19 11:39:37;
928761;34.0;2;33.5;6;cash;;2019-07-19 11:19:03;2019-07-19 11:13:56;
928768;0.0;0;8.0;5;cashless;;2019-07-21 02:31:16;;
928770;60.0;1;58.5;16;cash;;2019-07-19 19:22:23;2019-07-19 11:18:22;
928771;0.0;0;6.0;9;cashless;;2019-07-19 20:32:52;;
928772;0.0;0;1.0;1;cashless;;2019-07-20 00:27:46;;
928774;0.0;0;0.0;5;cashless;;2019-07-21 01:11:00;;
928779;0.0;0;5.0;2;cashless;;2019-07-20 19:03:09;;
928780;0.0;0;0.0;0;cashless;;;;
928781;0.0;0;0.0;0;cashless;;;;
928782;0.0;0;0.0;0;cashless;;;;
928769;60.0;1;45.5;10;cash;2019-07-19 22:51:11;2019-07-20 02:04:51;2019-07-20 01:06:30;2019-07-20 01:06:30
928773;69.0;2;69.0;16;cash;2019-07-19 11:27:36;2019-07-19 12:23:13;2019-07-19 12:21:05;2019-07-19 12:21:05
928775;26.0;1;25.0;7;cash;2019-07-19 11:26:57;2019-07-20 01:50:29;2019-07-19 12:19:25;2019-07-19 12:19:25
928777;19.0;1;18.5;2;cash;2019-07-19 18:43:21;2019-07-19 23:58:03;2019-07-19 18:52:40;2019-07-19 18:52:40
928776;40.0;2;38.5;12;cash;2019-07-19 11:26:23;2019-07-19 12:21:49;2019-07-19 12:18:30;2019-07-19 12:18:30
928783;0.0;0;1.0;1;cashless;;2019-07-21 01:41:19;;
928784;0.0;0;0.0;1;cashless;;2019-07-21 00:40:37;;
928785;0.0;0;1.5;2;cashless;;2019-07-21 01:42:46;;
928786;0.0;0;2.0;1;cashless;;2019-07-19 23:26:15;;
928787;0.0;0;3.0;3;cashless;;2019-07-20 21:15:31;;
928788;0.0;0;0.0;0;cashless;;;;
928791;0.0;0;2.5;3;cashless;;2019-07-20 00:05:11;;
928792;0.0;0;0.5;4;cashless;;2019-07-21 06:37:33;;
928793;0.0;0;0.0;0;cashless;;;;
928794;0.0;0;2.0;1;cashless;;2019-07-19 22:15:29;;
928795;0.0;0;0.0;0;cashless;;;;
928796;0.0;0;1.0;1;cashless;;2019-07-20 00:16:43;;
928797;0.0;0;0.5;6;cashless;;2019-07-19 18:34:29;;
928798;0.0;0;0.0;0;cashless;;;;
928799;0.0;0;0.5;2;cashless;;2019-07-21 20:23:16;;
928800;0.0;0;0.0;0;cashless;;;;
928802;30.0;2;24.5;3;cash;2019-07-19 18:17:05;2019-07-20 16:01:16;2019-07-19 18:18:21;2019-07-19 18:18:21
928806;59.0;2;53.0;9;cash;;2019-07-19 17:54:07;2019-07-19 11:42:29;
928807;50.0;1;48.5;8;cash;;2019-07-19 17:52:32;2019-07-19 11:42:37;
928808;50.0;1;44.0;6;cash;;2019-07-19 16:24:45;2019-07-19 11:42:44;
928809;50.0;1;49.0;7;cash;;2019-07-19 15:45:37;2019-07-19 11:42:52;
928810;50.0;1;49.5;10;cash;;2019-07-19 17:33:25;2019-07-19 11:42:59;
928811;50.0;1;47.5;7;cash;;2019-07-19 20:39:18;2019-07-19 11:43:11;
928812;50.0;1;50.0;8;cash;2019-07-19 16:28:09;2019-07-19 20:04:20;2019-07-19 19:12:39;2019-07-19 19:12:39
928813;40.0;1;24.5;4;cashless;2019-07-21 12:34:12;2019-07-21 16:25:45;2019-07-21 07:13:45;
928815;28.0;2;24.0;4;cash;2019-07-21 17:22:44;2019-07-21 17:45:37;2019-07-21 17:42:01;2019-07-21 17:42:01
928817;50.0;1;49.5;8;cash;;2019-07-19 20:42:09;2019-07-19 11:43:17;
928818;50.0;1;49.0;4;cash;;2019-07-20 05:43:17;2019-07-19 11:43:24;
928819;50.0;1;49.5;9;cash;;2019-07-19 16:51:07;2019-07-19 11:43:32;
928820;50.0;1;49.5;5;cash;;2019-07-19 19:43:05;2019-07-19 11:43:38;
928821;50.0;1;49.0;9;cash;;2019-07-19 16:51:32;2019-07-19 11:43:49;
928822;50.0;1;48.0;9;cash;;2019-07-19 15:28:48;2019-07-19 11:43:56;
928823;50.0;1;47.0;9;cash;;2019-07-19 16:51:01;2019-07-19 11:44:03;
928824;50.0;1;50.0;4;cash;;2019-07-20 01:37:18;2019-07-19 11:44:12;
928825;50.0;1;41.8;6;cash;;2019-07-19 16:40:34;2019-07-19 11:44:22;
928826;50.0;1;40.0;3;cash;;2019-07-19 22:04:27;2019-07-19 11:44:30;
928827;50.0;1;46.0;12;cash;;2019-07-19 16:46:45;2019-07-19 11:44:39;
928828;50.0;1;23.5;2;cash;;2019-07-20 20:20:56;2019-07-19 11:44:47;
928829;50.0;1;50.0;8;cash;;2019-07-19 16:47:30;2019-07-19 11:44:55;
928840;30.0;1;26.5;5;cash;;2019-07-19 11:55:27;2019-07-19 11:52:00;
928836;180.0;3;154.5;24;mix;2019-07-20 14:44:46;2019-07-20 20:45:58;2019-07-20 20:09:38;2019-07-20 20:09:38
928841;62.0;3;60.0;14;cash;2019-07-19 18:36:15;2019-07-19 21:12:31;2019-07-19 21:09:28;2019-07-19 21:09:28
928835;100.0;2;88.5;14;cash;2019-07-19 19:10:00;2019-07-19 20:21:03;2019-07-19 19:12:32;2019-07-19 19:12:32
928838;40.0;1;39.0;8;cashless;2019-07-19 18:31:35;2019-07-19 19:10:55;2019-07-19 12:15:58;
928844;130.0;4;109.5;19;cash;2019-07-19 20:22:19;2019-07-19 21:22:37;2019-07-19 21:16:13;2019-07-19 21:16:13
928845;60.0;3;58.0;14;cash;2019-07-19 20:07:08;2019-07-19 23:07:13;2019-07-19 20:12:01;2019-07-19 20:12:01
928842;40.0;1;40.0;7;cashless;2019-07-19 18:31:14;2019-07-19 19:26:34;2019-07-19 18:08:29;
928846;80.0;2;65.5;13;cash;2019-07-19 22:51:31;2019-07-20 02:04:32;2019-07-20 01:06:14;2019-07-20 01:06:14
928847;140.0;2;104.5;18;cashless;2019-07-19 23:56:13;2019-07-20 02:07:29;2019-07-19 15:04:47;2019-07-22 02:36:46
928848;49.0;1;46.0;9;cash;2019-07-19 18:36:49;2019-07-19 21:29:29;2019-07-19 21:21:02;2019-07-19 21:21:02
928849;49.0;1;35.4;10;cash;;2019-07-19 16:18:22;2019-07-19 12:03:42;
928852;20.0;1;18.5;3;cash;2019-07-20 16:02:40;2019-07-20 16:58:54;2019-07-20 16:46:17;2019-07-20 16:46:17
928855;0.0;0;2.5;3;cashless;;2019-07-21 19:03:29;;
928856;0.0;0;0.0;0;cashless;;;;
928853;0.0;0;1.0;1;cashless;2019-07-19 18:30:50;2019-07-19 22:01:53;;
928857;0.0;0;0.0;0;cashless;;;;
928858;0.0;0;0.0;0;cashless;;;;
928859;0.0;0;0.0;0;cashless;;;;
928865;16.0;1;14.5;3;cash;2019-07-21 19:17:08;2019-07-22 00:17:46;2019-07-22 00:00:17;2019-07-22 00:00:17
928867;50.0;1;43.0;8;cash;2019-07-19 20:35:26;2019-07-20 00:03:44;2019-07-19 22:22:30;2019-07-19 22:22:30
928869;60.0;2;53.0;9;cash;2019-07-19 18:41:18;2019-07-19 22:01:17;2019-07-19 20:39:23;2019-07-19 20:39:23
928868;10.0;1;9.0;2;cash;2019-07-21 19:16:52;2019-07-21 23:51:28;2019-07-21 23:49:20;2019-07-21 23:49:20
928871;0.0;0;4.0;4;cashless;2019-07-21 18:48:22;2019-07-21 23:10:27;;
928876;40.0;1;39.0;4;cashless;2019-07-20 19:32:06;2019-07-20 19:36:42;2019-07-19 12:50:31;
928877;60.0;1;57.0;5;cashless;2019-07-20 19:31:41;2019-07-20 20:45:52;2019-07-19 13:01:58;
928879;60.0;1;42.5;4;cashless;2019-07-19 21:23:10;2019-07-20 00:56:49;2019-07-19 18:04:27;
928880;128.0;2;126.0;26;cash;2019-07-19 23:16:42;2019-07-20 00:07:25;2019-07-19 23:54:55;2019-07-19 23:54:55
928882;40.0;1;21.0;7;cash;2019-07-19 16:35:44;2019-07-19 21:28:16;2019-07-19 20:05:08;2019-07-19 20:05:08
928883;60.0;1;46.5;9;cash;2019-07-19 16:37:08;2019-07-19 22:45:20;2019-07-19 20:02:44;2019-07-19 20:02:44
928881;60.0;1;16.0;2;cashless;2019-07-19 21:24:40;2019-07-20 00:40:07;2019-07-19 17:49:01;
928886;63.0;2;62.5;12;cash;2019-07-20 16:04:20;2019-07-20 18:06:22;2019-07-20 16:05:50;2019-07-20 16:05:50
928888;50.0;2;47.0;9;cash;2019-07-21 10:46:13;2019-07-21 17:09:32;2019-07-21 16:54:40;2019-07-21 16:54:40
928889;0.0;0;1.0;1;cashless;2019-07-21 10:47:12;2019-07-21 19:21:20;;
928893;60.0;1;45.0;7;cashless;2019-07-20 19:27:43;2019-07-21 01:58:42;2019-07-19 15:03:33;
928895;30.0;1;30.0;7;cash;2019-07-20 19:22:26;2019-07-21 16:16:48;2019-07-21 14:32:02;2019-07-21 14:32:02
